Customer Id,total_orders,total_quantity,total_sales,cluster
939,3,32,2061.62004085,2
940,7,36,2557.7100449,2
941,6,44,2880.66004375,0
942,5,52,3379.4700469,0
943,4,32,3559.6200981,2
944,3,35,2684.52005374,2
945,2,12,1729.8700409,1
946,6,41,4469.4901010799995,0
947,6,41,4279.55007948,0
948,5,46,4398.55012138,0
949,5,44,3792.65008544,0
950,8,38,4119.56009306,0
951,3,27,2444.73003197,2
952,5,44,3419.55007747,2
953,2,24,1579.76001736,2
954,5,49,4059.52007668,0
955,1,6,279.9400101,1
956,8,54,4834.44008443,0
957,4,12,1046.90002444,2
958,2,16,1219.8700256,1
959,8,45,3559.48005297,0
960,7,39,3883.5600987099997,0
961,2,16,1179.88002398,1
962,5,32,3243.71009267,2
963,5,22,2077.77003097,2
964,5,39,3741.52005004,2
965,4,29,2020.7100257499999,2
966,4,30,2633.6600457,2
967,5,33,2883.66007614,2
968,5,36,3439.63004688,2
969,5,21,1679.74001322,2
970,8,47,4479.49004756,0
971,4,21,1689.82003398,2
972,6,38,5363.56013114,0
973,2,11,1149.91002656,1
974,2,14,1609.8900376,1
975,3,22,1889.80001448,2
976,3,13,1629.86002736,2
977,4,25,2639.78005986,2
978,3,24,3209.72008144,2
979,4,22,2233.77003864,2
980,1,1,129.9900055,1
981,4,33,3377.7800751,2
982,6,25,2959.67005158,2
983,3,20,1509.8900299,2
984,5,44,4589.56011578,0
985,1,12,669.97000126,1
986,5,43,4664.63003122,0
987,6,49,5149.440117,0
988,4,13,974.9500198999999,2
989,3,17,2109.83004006,2
990,7,45,4649.5600929600005,0
991,3,23,2039.7400437000001,2
992,1,1,399.980011,1
993,3,12,2309.85005958,2
994,3,24,1644.77001957,2
995,4,16,1519.8300437799999,2
996,6,31,2919.71008308,2
997,6,47,4144.3700867,0
998,5,30,1844.77003858,2
999,4,36,2769.63005446,2
1000,6,39,3368.46006591,0
1001,6,38,3925.63007547,0
1002,5,38,3303.6100960599997,2
1003,3,24,2129.73005292,2
1004,4,25,2109.6900329,2
1005,2,6,899.8800202,1
1006,4,49,3726.65008544,2
1007,2,20,1809.84003828,2
1008,8,35,4409.69010558,0
1009,2,12,869.9100113,1
1010,5,29,2285.660043711,2
1011,12,93,8023.96018597,0
1012,10,73,6749.06013498,0
1013,9,48,4617.47010052,0
1014,7,80,5999.20014948,0
1015,8,39,4089.63010026,0
1016,6,35,3109.73005676,2
1017,5,33,2564.71004858,2
1018,7,48,3913.4900818,0
1019,3,17,1465.80004124,2
1020,6,39,3683.58009726,0
1021,6,39,4159.63010026,0
1022,7,39,3827.59008036,0
1023,6,43,2899.50005332,2
1024,9,56,5097.5000726,0
1025,8,46,6639.5501596799995,0
1026,1,2,399.980011,1
1027,4,38,2709.62002944,2
1028,5,37,3819.66007236,2
1030,3,21,1589.8300322999999,2
1031,6,43,3299.60007096,0
1032,5,43,3064.53002164,2
1033,2,27,2019.6700134,2
1034,4,40,3809.59006516,2
1035,3,25,2719.71004873,2
1036,4,16,1599.81003184,2
1037,2,10,1239.83003998,1
1038,9,53,4636.39007005,0
1039,2,23,1864.7300261999999,2
1040,3,6,899.90002062,1
1041,1,8,929.89002228,1
1042,5,26,2055.81004728,2
1043,6,36,3439.69005593,2
1044,4,20,1794.81001855,2
1045,5,50,2829.4900435600002,2
1046,4,25,1879.63000693,2
1047,1,1,299.980011,1
1048,4,20,2367.77006154,2
1049,3,38,2839.6000443000003,2
1050,2,9,719.8800201,1
1051,5,20,1519.85001766,2
1052,2,11,889.89001464,1
1053,5,19,2219.8200531,2
1054,8,47,5974.4801331,0
1055,4,47,3462.45003902,2
1056,6,42,3323.58005715,0
1057,3,26,2793.76007464,2
1058,7,51,4824.35009762,0
1059,5,39,4201.50012594,0
1060,3,22,1063.82000724,2
1061,5,22,2489.8500519,2
1062,5,42,2553.6900138,2
1063,6,41,3939.50010491,0
1064,1,4,999.9400177,1
1066,5,24,1867.79001624,2
1067,7,38,3249.30004884,0
1068,4,29,2069.78003312,2
1069,6,42,4239.56006626,0
1070,5,34,2254.44003302,2
1071,2,5,579.9700164999999,1
1072,4,19,2209.7500421,2
1073,5,21,1609.80002222,2
1074,4,23,2099.71005626,2
1075,7,40,2479.41002648,2
1076,6,36,2479.6400375,2
1077,1,13,1079.8300171,1
1078,5,29,2284.68005181,2
1079,2,5,349.9199981,1
1080,2,21,1139.89001275,1
1081,6,42,3869.4700775,0
1082,4,40,3593.66006854,2
1083,5,28,2699.68006136,2
1084,1,5,189.95000457999998,1
1085,3,29,2004.6300125799999,2
1086,3,25,2419.8100434,2
1087,4,23,2609.64002228,2
1088,3,22,2149.84002318,2
1089,5,41,3949.5900879,0
1090,3,16,1387.8100205,2
1091,4,33,2927.80005652,2
1092,7,65,5004.2600936399995,0
1093,3,34,2089.74005124,2
1094,8,39,4261.54008677,0
1095,2,20,1529.8200073799999,2
1096,3,11,1559.8700409,2
1097,2,21,1309.7700272,1
1098,3,19,1324.79002377,2
1099,7,29,3453.71006782,2
1100,9,61,5889.39014056,0
1101,5,30,2317.73004156,2
1102,5,44,3649.41000736,0
1103,4,32,2013.67004959,2
1104,4,17,2009.73006446,2
1105,2,5,449.9500122,1
1106,8,75,5259.28008642,0
1107,9,73,6489.30010998,0
1108,4,20,1499.85000612,2
1109,5,39,3397.65009316,2
1110,3,32,2049.6100196400002,2
1111,6,39,2974.57006645,2
1112,3,26,1709.6600036,2
1113,5,23,1985.80004502,2
1114,3,28,1649.7500343,2
1115,5,36,3099.68006514,2
1116,7,52,4439.41007232,0
1117,5,48,3512.44004623,0
1118,7,38,2949.62004098,0
1119,5,40,2894.61001574,2
1120,4,32,2634.79002764,2
1121,2,15,1169.89002996,1
1122,3,10,1574.8700257199998,1
1123,4,16,2809.80005646,2
1124,7,51,4075.45009992,0
1125,5,20,2169.75006488,2
1126,6,45,4454.57008372,0
1127,4,27,3159.73006834,2
1128,6,30,3039.67003642,2
1129,3,12,1509.89003378,2
1130,1,14,1209.8000183,1
1131,5,34,3273.61009212,2
1132,6,18,2889.78007894,2
1133,5,20,2269.7400628,2
1134,6,23,3239.71007164,2
1135,3,33,2499.5300216,2
1136,8,57,6534.23014092,0
1137,4,19,1549.73003006,2
1138,3,12,779.8400116,1
1139,3,14,1779.8900452,2
1140,3,6,1149.9200363999998,1
1141,5,21,1809.80003742,2
1142,3,30,2399.76006318,2
1143,4,31,2728.6500701,2
1144,2,20,1687.85004048,2
1145,7,47,4144.54008864,0
1146,3,10,1649.8300401,2
1147,5,23,2999.710064,2
1148,7,55,6524.42005514,0
1149,11,55,5954.32013314,0
1150,4,26,2579.6300431,2
1151,4,33,3219.66007998,2
1152,5,35,3759.68007674,2
1153,3,21,2181.8200684,2
1154,6,40,4059.61007694,0
1155,3,24,1389.80001824,2
1156,2,7,737.93001938,1
1157,4,13,2839.82008758,2
1158,8,63,5327.40010068,0
1159,7,33,3567.65009318,0
1160,3,22,2329.79003914,2
1161,4,24,1909.89001844,2
1162,4,40,3779.46004886,2
1163,3,21,1889.74004368,2
1164,6,33,4231.58011819,0
1165,3,21,2458.7200546599997,2
1166,2,20,1344.6600342,1
1167,6,34,3649.54008862,2
1168,4,26,2719.82006464,2
1169,8,62,5613.2300911,0
1170,3,22,1659.9000092,2
1171,3,16,804.88000491,1
1172,8,45,4548.5601006199995,0
1173,2,2,459.97001267999997,1
1174,6,44,4016.53007509,0
1175,7,50,4609.57006836,0
1176,2,19,966.92001157,1
1178,5,35,3489.55005656,2
1179,4,13,1901.87005435,2
1180,6,29,4259.5901032599995,0
1181,3,12,1589.85004044,2
1182,6,39,2719.6700516,2
1183,2,29,2319.70003506,2
1184,4,15,1189.80002588,2
1185,6,36,3309.63008878,2
1186,2,14,1299.8900223,1
1188,3,28,1859.76002888,2
1189,5,41,3559.5700912,2
1190,6,25,2739.74006272,2
1191,5,22,2479.82006842,2
1192,2,4,659.95001986,1
1193,4,48,3909.39005658,0
1194,3,12,1149.91003038,1
1195,5,40,3949.57008752,0
1196,5,55,3744.31005277,0
1197,4,18,1753.80003362,2
1198,4,25,2539.7600327,2
1199,2,3,249.9799957,1
1200,5,40,2518.56003574,2
1201,2,21,1059.71001432,1
1202,4,19,1324.8200225799999,2
1203,5,33,2219.55002972,2
1204,6,36,3629.56008166,0
1205,6,32,3319.71006778,2
1206,2,16,1959.8800507,2
1207,8,50,3768.36001789,0
1208,2,4,429.94001008,1
1209,7,44,4049.5100785,0
1210,4,25,2449.76007468,2
1211,6,29,2461.6800651999997,2
1212,2,17,1809.8200226,2
1213,4,18,2109.8600617,2
1214,6,24,2619.7600518,2
1215,3,16,1749.8700523799998,2
1216,4,39,2684.62007132,2
1217,2,19,1209.86002728,1
1218,5,38,3294.61006355,2
1219,4,42,2689.61001968,2
1220,3,13,2339.8200646,2
1221,5,41,3229.49003989,2
1222,7,64,5833.32010479,0
1223,7,34,4715.75003792,0
1224,3,22,1929.83002094,2
1225,8,48,5157.530088491,0
1226,3,20,2679.7700577,2
1227,2,15,1479.88003164,1
1228,4,34,2534.74003214,2
1229,5,19,3309.7300988399998,2
1230,1,1,399.980011,1
1231,4,27,3394.57007598,2
1232,5,43,4289.65007406,0
1233,6,49,4075.51007842,0
1234,5,19,2309.80004514,2
1235,1,11,589.8800049,1
1236,9,40,4354.56010064,0
1237,2,4,959.940033,1
1238,2,14,1935.86003504,1
1239,4,28,3169.67005924,2
1240,5,29,2527.7100411,2
1241,3,27,2569.57004562,2
1242,6,48,3964.3300782,0
1243,6,46,4459.60010168,0
1244,4,14,1109.86003882,2
1245,5,37,2604.62005984,2
1246,2,4,799.960022,1
1247,3,28,3059.73006828,2
1248,1,8,699.93001938,1
1249,5,59,4329.2900580900005,0
1250,5,25,2539.75003818,2
1251,5,25,2399.760067,2
1252,5,45,3093.700058,2
1253,1,3,229.95000457999998,1
1254,6,35,3219.76004404,2
1255,8,56,4829.54007342,0
1256,3,15,1529.8300552599999,2
1257,9,52,3844.75008788,0
1258,6,25,1849.74003216,2
1259,4,21,1949.800026,2
1260,4,23,2039.78006374,2
1261,10,55,5754.4801598,0
1262,5,26,2129.82004548,2
1263,5,12,2209.8400573999998,2
1264,5,25,2444.78006752,2
1265,7,38,3299.40004738,0
1266,6,54,4078.39006417,0
1267,3,23,1559.7000312999999,2
1268,4,25,2944.73005678,2
1269,6,39,3569.54007716,0
1270,4,23,1455.79003138,2
1271,4,31,2549.73005298,2
1272,4,28,2649.7800751199998,2
1273,7,63,4589.3000947,0
1274,5,31,3849.73006828,2
1275,5,38,2925.58006864,2
1276,3,25,1829.6400108799999,2
1277,4,19,2091.79004674,2
1278,2,10,1999.8600617,1
1279,2,9,809.9400177,1
1280,4,24,2528.68001938,2
1281,2,15,1579.91003038,1
1282,8,61,5544.29012103,0
1283,7,45,3830.5500908,0
1284,5,27,1859.73003766,2
1285,7,51,6184.37011724,0
1286,5,23,3319.80006028,2
1287,3,22,1449.8300018,2
1288,12,89,9019.11019908,0
1289,4,36,2959.6800766,2
1290,6,35,3811.64010065,0
1291,5,30,3434.6400738899997,2
1292,5,26,2539.72005848,2
1293,4,25,1839.79003904,2
1294,3,21,1389.82001491,2
1295,7,55,3579.33003994,0
1296,3,10,789.90999616,1
1297,4,22,2829.78007134,2
1298,5,49,4699.48007976,0
1299,3,36,2239.72002788,2
1300,5,50,3963.45005414,0
1301,6,27,2524.77005012,2
1302,3,17,1619.82003786,2
1303,3,18,1714.84001932,2
1304,2,14,1137.92002297,1
1305,2,19,2199.76005563,2
1306,4,38,2894.67004766,2
1307,10,54,4099.52009777,0
1308,3,9,469.96000288,1
1309,6,40,3743.51008612,0
1310,3,24,1971.73003388,2
1311,4,34,3390.73007202,2
1312,2,12,939.9300232,1
1313,3,27,2084.72002028,2
1314,2,8,1109.91003038,1
1315,2,14,1079.8400268999999,1
1316,4,21,2229.77005384,2
1317,7,32,2999.64006046,2
1318,1,1,129.9900055,1
1319,3,14,711.9100112799999,1
1320,3,19,1881.8600464,2
1321,3,8,509.91000362,1
1322,4,32,3089.65005122,2
1323,5,37,2876.72003946,2
1324,1,10,879.8300056400001,1
1325,6,36,2792.69004824,2
1326,5,29,2639.69005206,2
1327,5,38,3373.5600814,2
1328,1,1,199.9900055,1
1329,3,19,1637.73003762,2
1330,4,29,2619.69005578,2
1331,6,36,4427.57011042,0
1332,2,18,1193.729992,1
1333,2,13,1949.8900414,1
1334,4,31,2011.56003572,2
1335,5,39,3854.52009204,2
1336,6,32,3949.60009384,0
1337,4,33,2389.63004682,2
1338,2,13,1119.880029671,1
1339,8,39,4009.50008778,0
1340,6,39,3253.62004848,2
1341,5,43,3919.51008988,0
1342,3,25,2789.6700517199997,2
1343,4,18,1579.82003788,2
1344,3,17,1359.74999622,2
1345,5,24,2251.81003757,2
1346,7,38,4704.440073131,0
1347,7,46,4504.57007214,0
1348,3,25,2449.7500536,2
1349,3,25,1819.6300201,2
1350,5,28,3409.5800667599997,2
1351,4,31,2605.62005616,2
1352,7,35,3263.68005008,0
1353,3,29,2246.79004479,2
1354,3,15,1859.8200417399999,2
1355,2,14,514.88999938,1
1356,6,47,3699.53006356,0
1357,4,30,2959.67007074,2
1358,4,16,1469.85003282,2
1359,4,23,1858.8500405,2
1360,1,13,999.8300323,1
1361,3,18,1741.78002351,2
1362,5,36,2899.62002936,2
1363,7,66,4264.57008171,0
1364,6,46,3579.49005498,0
1365,9,48,4959.51013188,0
1366,2,11,1764.8700523799998,1
1367,3,26,2409.8100243,2
1368,6,31,2919.6700402,2
1369,4,34,3157.62005994,2
1370,2,12,629.91001514,1
1371,7,40,2874.57006836,0
1372,5,23,1789.74005504,2
1373,7,59,5389.4801369199995,0
1374,6,44,4212.52008432,0
1375,6,48,4429.65010082,0
1376,6,43,4534.55009655,0
1377,4,32,2629.6900634999997,2
1378,5,32,3119.6900653499997,2
1379,8,70,5879.26011463,0
1380,7,48,4309.45009998,0
1381,4,26,2174.76003272,2
1382,2,20,1424.7400322,1
1383,7,52,4667.51009181,0
1384,3,27,2609.6400299,2
1385,7,52,4389.4500657,0
1386,6,24,2387.7600593800003,2
1387,9,54,5431.47013289,0
1388,2,18,939.91001128,1
1389,3,11,1679.8800507,2
1390,2,15,1295.82003784,1
1391,3,12,1045.92002297,1
1392,6,44,4055.48007206,0
1393,6,44,4633.48010652,0
1394,5,32,3842.62009444,2
1395,3,4,719.9400254,1
1396,1,3,319.97001267999997,1
1397,4,48,3669.56006628,2
1398,3,16,954.8200225,1
1399,5,34,3039.66005706,2
1400,4,19,1959.7200356399999,2
1401,1,1,299.980011,1
1402,2,15,1225.91001126,1
1403,4,21,2359.66004956,2
1404,4,17,2393.7100602,2
1405,6,38,3229.58005898,2
1406,7,22,2601.76004225,2
1407,4,25,2539.74005128,2
1408,5,41,3448.54005044,2
1410,3,12,1349.8900299,1
1411,4,16,1554.8800431,2
1412,5,40,3079.47005847,2
1413,6,38,3624.7200852,0
1414,4,27,2189.83004384,2
1415,5,24,2329.75006868,2
1416,5,22,3299.7700959,2
1417,9,66,6409.25012583,0
1418,5,23,2629.78005982,2
1419,5,38,2689.57004546,2
1420,5,30,3659.7200853,2
1421,3,13,1649.8800393,2
1422,2,8,929.9100189,1
1423,6,25,2889.74006286,2
1424,5,26,2899.74006272,2
1425,4,32,2667.69004826,2
1426,6,51,6279.58013548,0
1427,2,6,909.9300232,1
1428,4,28,3883.6700285399997,2
1429,5,33,2383.70005424,2
1430,6,46,5084.5900899299995,0
1431,3,13,1809.78001789,2
1432,3,22,1839.87003328,2
1433,4,37,3519.68008056,2
1434,3,16,1425.86003494,2
1435,3,17,2019.74003988,2
1436,7,40,4419.5600968,0
1437,4,21,1719.84002314,2
1438,6,47,3304.62004086,0
1439,2,9,699.9600144,1
1440,2,11,821.8600139299999,1
1441,2,7,1339.90003588,1
1442,2,13,1179.79001618,1
1443,13,86,8150.13015766,0
1444,6,30,2043.79001612,2
1445,10,88,6473.27013392,0
1446,5,30,2679.66004568,2
1447,3,14,1929.8400498,2
1448,7,73,4809.25005531,0
1449,2,15,1509.8400268999999,1
1450,4,36,3069.5800781,2
1451,6,55,3924.33005906,0
1452,3,18,2629.7800751,2
1453,5,19,1989.77005018,2
1454,3,28,1601.76001728,2
1455,2,17,1529.8600311,1
1456,2,17,1437.82001106,1
1457,5,29,2549.64008332,2
1458,2,2,449.96001054,1
1459,4,21,2959.70008092,2
1460,6,47,4406.53008083,0
1461,2,19,1799.78002741,2
1462,3,16,1264.73003386,2
1463,3,18,1063.73000338,2
1464,12,63,8409.22019606,0
1465,3,21,2449.76006322,2
1466,7,51,4889.49009334,0
1467,3,13,1209.94002536,1
1468,6,37,3529.63004682,0
1470,4,23,2065.7300568,2
1471,5,30,2289.78005602,2
1472,4,18,1309.8400078,2
1473,5,46,4315.46008873,0
1474,4,22,1439.8200379,2
1475,7,48,4274.43009391,0
1476,1,1,129.9900055,1
1477,3,27,2129.65003592,2
1478,6,47,4734.44009786,0
1479,3,15,1629.84003064,2
1480,5,27,3204.8200646,2
1482,4,17,1869.80006034,2
1483,2,20,1779.82004546,2
1484,3,36,2239.64002218,2
1485,4,25,3259.7000961599997,2
1486,2,17,1529.8100586,1
1487,4,12,749.90001296,2
1488,5,29,3217.63008892,2
1489,6,46,3840.53008652,0
1490,6,42,3676.59006136,0
1491,4,19,1512.83003425,2
1492,11,84,7627.15016208,0
1493,6,50,4508.55009466,0
1494,7,57,4971.5500833,0
1495,4,22,2425.7100373,2
1496,5,34,3319.83005914,2
1497,4,24,2409.67006696,2
1498,7,41,5169.6101343,0
1499,6,35,3109.66005704,2
1500,4,29,3239.65007786,2
1501,5,27,2229.72002609,2
1502,5,45,3599.55008314,0
1503,7,51,5839.46012128,0
1505,5,52,4914.32009132,0
1506,3,22,1939.75003436,2
1507,6,27,2993.69008258,2
1508,4,34,2029.6500358600001,2
1509,2,13,724.85000986,1
1510,3,15,1771.83004386,2
1511,5,48,3389.58007048,0
1512,7,50,5614.42013562,0
1513,5,47,3317.51006702,0
1514,4,31,2849.720056571,2
1515,5,42,3174.47004326,2
1516,6,33,2451.76002506,2
1517,4,33,2699.60002894,2
1518,6,45,3735.54006397,0
1519,2,13,2029.8800354999998,1
1520,3,10,1209.9100342,1
1521,6,46,3889.56005854,0
1522,8,46,4349.50011832,0
1523,6,34,3079.55002592,2
1524,8,49,4049.4000856000002,0
1525,3,24,1189.75998296,2
1526,1,10,879.92002106,1
1527,5,26,2829.72007376,2
1528,4,35,3007.6600457199997,2
1529,3,25,2569.72006608,2
1530,3,19,1959.7200317,2
1531,1,2,499.9700165,1
1532,10,57,4889.48009498,0
1533,5,17,1869.87004474,2
1534,7,41,4067.70008862,0
1535,8,58,5843.3600885,0
1536,2,17,1449.8600388,1
1537,8,75,6567.26009171,0
1538,3,13,1949.84006124,2
1539,4,14,1574.8700486,2
1540,10,55,7094.43016249,0
1541,5,26,2374.73006058,2
1542,6,41,4217.38005453,0
1543,5,39,3057.5300521,2
1544,10,61,5519.45014196,0
1545,6,47,3442.66001142,0
1546,3,16,1389.87002186,2
1547,2,19,1409.800026,1
1548,5,27,3209.7100907,2
1549,4,22,2699.7300721799998,2
1550,3,14,879.7799912600001,1
1551,4,21,2589.8100586,2
1552,2,17,1499.8500366,1
1553,5,34,3031.75004964,2
1554,6,41,3841.63009262,0
1555,6,59,3944.52005384,0
1556,3,25,2439.71005069,2
1557,1,9,1049.8400268,1
1558,9,47,4844.45013245,0
1559,4,9,1139.9000244,2
1560,5,33,3789.5900878899997,2
1561,6,50,4039.53005604,0
1562,8,38,3589.5200634899998,0
1563,6,71,4749.3600578900005,0
1564,6,45,3476.46006396,0
1565,4,33,2089.76004024,2
1566,4,19,2159.74999224,2
1567,5,44,4769.43008424,0
1568,5,36,3009.64002608,2
1569,5,20,2629.73006446,2
1570,3,15,839.88002018,1
1571,6,67,5559.36011313,0
1572,4,24,2779.7400666,2
1573,4,28,2449.68002702,2
1574,6,43,4279.51008403,0
1575,5,31,1934.7000427,2
1576,6,52,4909.53012846,0
1577,10,78,7309.3301545799995,0
1578,8,61,6134.27011862,0
1579,4,31,3007.70005412,2
1580,5,30,2319.6700325399997,2
1581,5,17,1141.8500137,2
1582,7,37,3789.67004784,0
1583,4,30,2255.68001564,2
1584,5,35,2752.6900559,2
1585,4,23,2349.77006532,2
1586,3,33,2579.6600724,2
1587,2,21,1619.77002324,2
1588,11,89,6694.19015504,0
1589,7,53,5162.42006704,0
1590,5,18,2259.82005314,2
1591,6,37,3479.6400643399998,0
1592,4,25,2429.68003086,2
1593,6,43,3109.44004052,0
1594,2,5,559.9700164999999,1
1595,7,43,3449.43007278,0
1596,3,22,2029.73002628,2
1597,6,32,2059.76002882,2
1598,6,29,2549.67004784,2
1599,9,67,6605.28017064,0
1600,6,41,3905.72009672,0
1601,4,16,1589.76002884,2
1602,4,31,2584.70003512,2
1603,6,42,4104.5800858,0
1604,4,13,879.87003326,2
1605,5,41,3344.67006113,2
1606,6,43,3299.50004583,0
1607,6,53,5503.50011066,0
1608,7,32,3329.65007034,0
1609,1,7,739.9000244,1
1610,2,9,829.9500122,1
1611,4,39,3696.5600433,2
1612,2,28,2149.7300339,2
1613,6,50,4104.50005917,0
1614,3,19,2375.76001354,2
1615,5,24,2763.75006486,2
1616,3,31,2415.70003892,2
1617,6,30,2874.6500548999998,2
1618,8,51,4299.56007573,0
1619,7,56,5137.45013241,0
1620,4,32,3339.64007194,2
1621,3,19,2009.7800523,2
1622,1,15,949.9000091,1
1623,2,25,1549.7799988000002,2
1624,6,43,4935.61011136,0
1625,6,48,2645.56002422,0
1626,4,15,1564.8600426,2
1627,9,64,5285.20009614,0
1628,5,32,3569.6100428199998,2
1629,5,31,2319.81004718,2
1630,4,27,3709.74007814,2
1631,6,51,4039.51009358,0
1632,5,25,3019.78005988,2
1633,3,27,2024.75003048,2
1634,5,39,3951.63009268,0
1635,4,35,3729.54008114,2
1636,7,63,6129.23012932,0
1637,4,13,1929.83004388,2
1638,4,20,2121.81002239,2
1639,1,3,389.96001436,1
1640,5,32,2055.73002628,2
1641,6,48,3799.52004998,0
1642,1,5,599.9500199,1
1643,5,38,3378.58006292,2
1644,3,24,1714.80002588,2
1645,4,23,1689.8500289600001,2
1646,6,34,3498.6800652,2
1647,4,27,3009.72003188,2
1648,4,18,1509.78003306,2
1649,3,24,2049.64002234,2
1650,5,38,4059.60005576,0
1651,10,57,4268.2900467,0
1652,2,14,1699.86002356,1
1653,5,34,3007.59005933,2
1654,5,34,2959.46004112,2
1655,2,6,539.91001508,1
1656,8,61,3849.38006588,0
1657,11,111,9223.71015175,0
1658,9,51,5729.42015846,0
1659,4,27,2949.700058,2
1660,4,21,2184.83003616,2
1661,3,13,1511.8200379,2
1662,5,42,3679.47006618,2
1663,4,29,2444.74005504,2
1664,7,61,6044.46009454,0
1665,3,9,769.8600159,1
1666,3,20,1627.85003284,2
1667,2,4,929.9500275,1
1668,1,7,663.88000874,1
1669,1,5,449.93999104,1
1670,7,44,4889.49009714,0
1671,4,13,1169.84003072,2
1672,5,39,2589.57003408,2
1673,5,13,2374.84003828,2
1674,5,38,3493.56006625,2
1675,5,20,1559.75002286,2
1676,2,15,1569.76002128,1
1677,6,39,4269.63006607,0
1678,2,17,2509.62003718,2
1679,6,28,2254.84001536,2
1680,6,44,2785.49002255,2
1681,4,25,1724.77005384,2
1682,5,47,3019.70006948,2
1683,2,8,919.92002106,1
1684,5,32,2619.7900105500003,2
1685,5,57,5109.40011218,0
1686,4,31,2817.63005832,2
1687,4,31,2137.72003363,2
1688,8,58,5111.41010678,0
1689,6,41,3505.34005364,0
1690,4,15,1729.8400575,2
1691,3,25,1949.78003698,2
1692,4,24,2499.7200318,2
1693,5,34,2809.70003506,2
1694,2,10,699.86001964,1
1695,13,77,7469.26015488,0
1696,3,31,2389.7300491,2
1697,1,14,989.8700103,1
1698,5,31,2999.71007154,2
1699,3,21,1889.9100342,2
1700,3,29,2199.7300415,2
1701,4,31,3674.67008211,2
1702,5,28,2449.69004442,2
1703,2,12,1349.85003662,1
1704,6,41,3246.50006305,0
1705,5,37,2831.63004485,2
1706,1,5,525.94001772,1
1707,3,14,1079.93001174,1
1708,4,38,3019.65006262,2
1709,3,30,2769.6800537,2
1710,3,34,2829.65007028,2
1711,6,56,4339.52008448,0
1712,5,31,2224.69004625,2
1713,4,30,2749.70006568,2
1714,5,39,2889.55003346,2
1715,7,63,4974.3400574,0
1716,8,42,4004.64011394,0
1717,4,26,2779.60006726,2
1718,4,25,1620.92002112,2
1719,2,13,1089.8200226,1
1720,5,31,1799.66001128,2
1721,6,47,5939.44015133,0
1722,1,1,199.9900055,1
1723,6,33,3129.67006306,2
1724,3,19,1481.8200340399999,2
1725,8,57,5443.57010276,0
1726,3,15,1479.8400306600001,2
1727,3,23,2259.7300567400002,2
1728,2,11,1269.88004306,1
1729,4,31,2334.6600342,2
1730,4,46,3859.53007124,2
1731,6,71,5174.16007618,0
1732,2,9,609.96001054,1
1733,6,45,4747.53007124,0
1734,1,4,279.9900055,1
1735,6,47,4609.41008748,0
1736,4,20,1847.80003736,2
1737,4,24,2269.79005814,2
1738,6,54,4164.50008004,0
1739,8,41,5619.58011248,0
1740,6,33,3655.6300945499997,2
1741,2,12,1049.87001424,1
1742,5,33,2794.53004655,2
1743,3,24,1819.6900444799999,2
1744,6,36,2759.6900558400002,2
1745,6,40,4299.60012062,0
1746,3,15,1304.76001738,2
1747,9,46,6299.37013254,0
1748,7,44,4387.54008498,0
1749,7,48,3599.44006352,0
1750,5,24,3319.75008786,2
1751,3,12,749.8600082600001,1
1752,3,28,2529.7800598,2
1753,5,53,4629.47008136,0
1754,7,42,3934.5300961499997,0
1755,3,21,1939.76002508,2
1756,6,29,3369.6700822,2
1757,4,21,2509.6900597,2
1758,3,22,1604.84999846,2
1759,3,16,2249.8000718,2
1760,4,21,2669.74005898,2
1761,5,45,3989.6500817,0
1762,8,61,5180.53012287,0
1763,4,21,2119.83005148,2
1764,6,48,3143.60004414,0
1765,9,55,4492.41003983,0
1766,7,26,2889.72007376,2
1767,3,26,1809.9000320999999,2
1768,4,20,1997.69004828,2
1769,1,7,564.9300079,1
1770,3,10,949.89003378,1
1771,6,30,3289.7400856599997,2
1772,4,20,2459.80005646,2
1773,7,37,4369.62011722,0
1774,7,32,4053.70010004,0
1775,7,43,3599.5400658,0
1776,5,27,2484.70005804,2
1777,2,16,1189.9100189,1
1778,3,22,1815.78004452,2
1779,4,22,2059.7700272,2
1780,8,63,7071.28017637,0
1781,3,18,1859.7700309000002,2
1782,8,69,5979.18010727,0
1783,4,34,2079.53003686,2
1785,6,29,2989.76006698,2
1786,2,13,1119.90002824,1
